"grad";"temp";"vrijeme"
"Lastovo";13;2018-03-26 14:00:00
"Malinska";11,2;2018-03-26 14:00:00
"Mali Lošinj";13,1;2018-03-26 14:00:00
"Mljet-otvoreno more";12,9;2018-03-26 14:00:00
"Mljet-Veliko jezero";10,7;2018-03-26 14:00:00
"Mljet-Malo jezero";10;2018-03-26 14:00:00
"Pula";NA;2018-03-26 14:00:00
"Rab";12;2018-03-26 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-26 14:00:00
"Split";NA;2018-03-26 14:00:00
"Šibenik";13;2018-03-26 14:00:00
"Zadar";10,6;2018-03-26 14:00:00
"Postaja \ Termin mjerenja (h)";17;2018-03-26 16:00:00
"Božava";NA;2018-03-26 16:00:00
"Crikvenica";9,4;2018-03-26 16:00:00
"Dubrovnik";13,5;2018-03-26 16:00:00
"Hvar";NA;2018-03-26 16:00:00
"Komiža";NA;2018-03-26 16:00:00
"Krk";NA;2018-03-26 16:00:00
"Lastovo";NA;2018-03-26 16:00:00
"Malinska";11,1;2018-03-26 16:00:00
"Mali Lošinj";13,2;2018-03-26 16:00:00
"Mljet-otvoreno more";12,9;2018-03-26 16:00:00
"Mljet-Veliko jezero";10,8;2018-03-26 16:00:00
"Mljet-Malo jezero";10,2;2018-03-26 16:00:00
"Pula";NA;2018-03-26 16:00:00
"Rab";NA;2018-03-26 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-26 16:00:00
"Split";NA;2018-03-26 16:00:00
"Šibenik";NA;2018-03-26 16:00:00
"Zadar";10,4;2018-03-26 16:00:00
