"grad";"temp";"vrijeme"
"Zadar";11,2;2018-01-09 10:00:00
"Postaja \ Termin mjerenja (h)";13;2018-01-09 13:00:00
"Božava";14;2018-01-09 13:00:00
"Crikvenica";10,9;2018-01-09 13:00:00
"Dubrovnik";13,7;2018-01-09 13:00:00
"Hvar";15;2018-01-09 13:00:00
"Komiža";15;2018-01-09 13:00:00
"Krk";13;2018-01-09 13:00:00
"Lastovo";NA;2018-01-09 13:00:00
"Malinska";11,9;2018-01-09 13:00:00
"Mali Lošinj";13,5;2018-01-09 13:00:00
"Mljet-otvoreno more";14;2018-01-09 13:00:00
"Mljet-Veliko jezero";11,8;2018-01-09 13:00:00
"Mljet-Malo jezero";11,3;2018-01-09 13:00:00
"Pula";NA;2018-01-09 13:00:00
"Rab";NA;2018-01-09 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-01-09 13:00:00
"Split";14;2018-01-09 13:00:00
"Šibenik";NA;2018-01-09 13:00:00
"Zadar";11,2;2018-01-09 13:00:00
"Postaja \ Termin mjerenja (h)";14;2018-01-09 14:00:00
"Božava";NA;2018-01-09 14:00:00
"Crikvenica";10,9;2018-01-09 14:00:00
"Dubrovnik";13,8;2018-01-09 14:00:00
"Hvar";15;2018-01-09 14:00:00
"Komiža";15;2018-01-09 14:00:00
"Krk";NA;2018-01-09 14:00:00
"Lastovo";14;2018-01-09 14:00:00
"Malinska";11,9;2018-01-09 14:00:00
"Mali Lošinj";13,4;2018-01-09 14:00:00
"Mljet-otvoreno more";14;2018-01-09 14:00:00
"Mljet-Veliko jezero";11,8;2018-01-09 14:00:00
"Mljet-Malo jezero";11,4;2018-01-09 14:00:00
"Pula";NA;2018-01-09 14:00:00
"Rab";13;2018-01-09 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-01-09 14:00:00
"Split";NA;2018-01-09 14:00:00
"Šibenik";14;2018-01-09 14:00:00
"Zadar";11,3;2018-01-09 14:00:00
"Postaja \ Termin mjerenja (h)";16;2018-01-09 16:00:00
"Božava";NA;2018-01-09 16:00:00
"Crikvenica";10,7;2018-01-09 16:00:00
"Dubrovnik";13,7;2018-01-09 16:00:00
"Hvar";NA;2018-01-09 16:00:00
"Komiža";NA;2018-01-09 16:00:00
"Krk";NA;2018-01-09 16:00:00
"Lastovo";NA;2018-01-09 16:00:00
"Malinska";12,1;2018-01-09 16:00:00
"Mali Lošinj";13,4;2018-01-09 16:00:00
"Mljet-otvoreno more";14,1;2018-01-09 16:00:00
"Mljet-Veliko jezero";11,7;2018-01-09 16:00:00
"Mljet-Malo jezero";11,4;2018-01-09 16:00:00
"Pula";NA;2018-01-09 16:00:00
"Rab";NA;2018-01-09 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-01-09 16:00:00
"Split";NA;2018-01-09 16:00:00
"Šibenik";NA;2018-01-09 16:00:00
"Zadar";11,3;2018-01-09 16:00:00
