"grad";"temp";"vrijeme"
"Rab";NA;2018-02-19 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-19 10:00:00
"Split";NA;2018-02-19 10:00:00
"Šibenik";NA;2018-02-19 10:00:00
"Zadar";9,7;2018-02-19 10:00:00
"Postaja \ Termin mjerenja (h)";13;2018-02-19 13:00:00
"Božava";12;2018-02-19 13:00:00
"Crikvenica";10,9;2018-02-19 13:00:00
"Dubrovnik";12,9;2018-02-19 13:00:00
"Hvar";12;2018-02-19 13:00:00
"Komiža";14;2018-02-19 13:00:00
"Krk";10;2018-02-19 13:00:00
"Lastovo";NA;2018-02-19 13:00:00
"Malinska";11,5;2018-02-19 13:00:00
"Mali Lošinj";12,3;2018-02-19 13:00:00
"Mljet-otvoreno more";12,3;2018-02-19 13:00:00
"Mljet-Veliko jezero";10,6;2018-02-19 13:00:00
"Mljet-Malo jezero";9,5;2018-02-19 13:00:00
"Pula";NA;2018-02-19 13:00:00
"Rab";NA;2018-02-19 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-19 13:00:00
"Split";NA;2018-02-19 13:00:00
"Šibenik";NA;2018-02-19 13:00:00
"Zadar";9,6;2018-02-19 13:00:00
"Postaja \ Termin mjerenja (h)";14;2018-02-19 14:00:00
"Božava";NA;2018-02-19 14:00:00
"Crikvenica";10,9;2018-02-19 14:00:00
"Dubrovnik";12,8;2018-02-19 14:00:00
"Hvar";12;2018-02-19 14:00:00
"Komiža";14;2018-02-19 14:00:00
"Krk";NA;2018-02-19 14:00:00
"Lastovo";13;2018-02-19 14:00:00
"Malinska";11,5;2018-02-19 14:00:00
"Mali Lošinj";12,3;2018-02-19 14:00:00
"Mljet-otvoreno more";12,3;2018-02-19 14:00:00
"Mljet-Veliko jezero";10,6;2018-02-19 14:00:00
"Mljet-Malo jezero";9,5;2018-02-19 14:00:00
"Pula";NA;2018-02-19 14:00:00
"Rab";11;2018-02-19 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-19 14:00:00
"Split";NA;2018-02-19 14:00:00
"Šibenik";13;2018-02-19 14:00:00
"Zadar";9,7;2018-02-19 14:00:00
"Postaja \ Termin mjerenja (h)";16;2018-02-19 16:00:00
"Božava";NA;2018-02-19 16:00:00
"Crikvenica";11;2018-02-19 16:00:00
"Dubrovnik";12,9;2018-02-19 16:00:00
"Hvar";NA;2018-02-19 16:00:00
"Komiža";NA;2018-02-19 16:00:00
"Krk";NA;2018-02-19 16:00:00
"Lastovo";NA;2018-02-19 16:00:00
"Malinska";11,6;2018-02-19 16:00:00
"Mali Lošinj";12,4;2018-02-19 16:00:00
"Mljet-otvoreno more";12,4;2018-02-19 16:00:00
"Mljet-Veliko jezero";10,7;2018-02-19 16:00:00
"Mljet-Malo jezero";9,4;2018-02-19 16:00:00
"Pula";NA;2018-02-19 16:00:00
"Rab";NA;2018-02-19 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-19 16:00:00
"Split";NA;2018-02-19 16:00:00
"Šibenik";NA;2018-02-19 16:00:00
"Zadar";9,8;2018-02-19 16:00:00
