"grad";"temp";"vrijeme"
"Crikvenica";12,4;2018-04-13 10:00:00
"Dubrovnik";16,1;2018-04-13 10:00:00
"Hvar";NA;2018-04-13 10:00:00
"Komiža";NA;2018-04-13 10:00:00
"Krk";NA;2018-04-13 10:00:00
"Lastovo";NA;2018-04-13 10:00:00
"Malinska";12,7;2018-04-13 10:00:00
"Mali Lošinj";13,9;2018-04-13 10:00:00
"Mljet-otvoreno more";15,7;2018-04-13 10:00:00
"Mljet-Veliko jezero";15,4;2018-04-13 10:00:00
"Mljet-Malo jezero";16,1;2018-04-13 10:00:00
"Pula";NA;2018-04-13 10:00:00
"Rab";NA;2018-04-13 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-13 10:00:00
"Split";NA;2018-04-13 10:00:00
"Šibenik";NA;2018-04-13 10:00:00
"Zadar";13,2;2018-04-13 10:00:00
"Postaja \ Termin mjerenja (h)";14;2018-04-13 13:00:00
"Božava";13;2018-04-13 13:00:00
"Crikvenica";12,6;2018-04-13 13:00:00
"Dubrovnik";16,8;2018-04-13 13:00:00
"Hvar";16;2018-04-13 13:00:00
"Komiža";16;2018-04-13 13:00:00
"Krk";14;2018-04-13 13:00:00
"Lastovo";NA;2018-04-13 13:00:00
"Malinska";13,5;2018-04-13 13:00:00
"Mali Lošinj";14,7;2018-04-13 13:00:00
"Mljet-otvoreno more";16;2018-04-13 13:00:00
"Mljet-Veliko jezero";15,6;2018-04-13 13:00:00
"Mljet-Malo jezero";16,5;2018-04-13 13:00:00
"Pula";NA;2018-04-13 13:00:00
"Rab";NA;2018-04-13 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-13 13:00:00
"Split";15;2018-04-13 13:00:00
"Šibenik";NA;2018-04-13 13:00:00
"Zadar";13,8;2018-04-13 13:00:00
"Postaja \ Termin mjerenja (h)";15;2018-04-13 14:00:00
"Božava";NA;2018-04-13 14:00:00
"Crikvenica";12,6;2018-04-13 14:00:00
"Dubrovnik";17;2018-04-13 14:00:00
"Hvar";16;2018-04-13 14:00:00
"Komiža";16;2018-04-13 14:00:00
"Krk";NA;2018-04-13 14:00:00
"Lastovo";17;2018-04-13 14:00:00
"Malinska";13,3;2018-04-13 14:00:00
"Mali Lošinj";14,9;2018-04-13 14:00:00
"Mljet-otvoreno more";16,1;2018-04-13 14:00:00
"Mljet-Veliko jezero";15,7;2018-04-13 14:00:00
"Mljet-Malo jezero";16,6;2018-04-13 14:00:00
"Pula";NA;2018-04-13 14:00:00
"Rab";13;2018-04-13 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-13 14:00:00
"Split";NA;2018-04-13 14:00:00
"Šibenik";15;2018-04-13 14:00:00
"Zadar";14;2018-04-13 14:00:00
"Postaja \ Termin mjerenja (h)";17;2018-04-13 16:00:00
"Božava";NA;2018-04-13 16:00:00
"Crikvenica";12,8;2018-04-13 16:00:00
"Dubrovnik";17,8;2018-04-13 16:00:00
"Hvar";NA;2018-04-13 16:00:00
"Komiža";NA;2018-04-13 16:00:00
"Krk";NA;2018-04-13 16:00:00
"Lastovo";NA;2018-04-13 16:00:00
"Malinska";13,4;2018-04-13 16:00:00
"Mali Lošinj";15,7;2018-04-13 16:00:00
"Mljet-otvoreno more";16,4;2018-04-13 16:00:00
"Mljet-Veliko jezero";16;2018-04-13 16:00:00
"Mljet-Malo jezero";17,1;2018-04-13 16:00:00
"Pula";NA;2018-04-13 16:00:00
"Rab";NA;2018-04-13 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-13 16:00:00
"Split";NA;2018-04-13 16:00:00
"Šibenik";NA;2018-04-13 16:00:00
"Zadar";13,8;2018-04-13 16:00:00
