"grad";"temp";"vrijeme"
"Hvar";NA;2018-03-08 16:00:00
"Komiža";NA;2018-03-08 16:00:00
"Krk";NA;2018-03-08 16:00:00
"Lastovo";NA;2018-03-08 16:00:00
"Malinska";10,5;2018-03-08 16:00:00
"Mali Lošinj";12,1;2018-03-08 16:00:00
"Mljet-otvoreno more";13,5;2018-03-08 16:00:00
"Mljet-Veliko jezero";11,2;2018-03-08 16:00:00
"Mljet-Malo jezero";11,7;2018-03-08 16:00:00
"Pula";NA;2018-03-08 16:00:00
"Rab";NA;2018-03-08 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-08 16:00:00
"Split";NA;2018-03-08 16:00:00
"Šibenik";NA;2018-03-08 16:00:00
"Zadar";9,1;2018-03-08 16:00:00
