"grad";"temp";"vrijeme"
"Mali Lošinj";23,6;2018-06-20 13:00:00
"Mljet-otvoreno more";24,1;2018-06-20 13:00:00
"Mljet-Veliko jezero";26;2018-06-20 13:00:00
"Mljet-Malo jezero";26,3;2018-06-20 13:00:00
"Pula";NA;2018-06-20 13:00:00
"Rab";22;2018-06-20 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-06-20 13:00:00
"Split";23;2018-06-20 13:00:00
"Šibenik";NA;2018-06-20 13:00:00
"Zadar";23,9;2018-06-20 13:00:00
"Postaja \ Termin mjerenja (h)";15;2018-06-20 14:00:00
"Božava";NA;2018-06-20 14:00:00
"Crikvenica";23,6;2018-06-20 14:00:00
"Dubrovnik";24,6;2018-06-20 14:00:00
"Hvar";25;2018-06-20 14:00:00
"Komiža";24;2018-06-20 14:00:00
"Krk";NA;2018-06-20 14:00:00
"Lastovo";25;2018-06-20 14:00:00
"Malinska";22,6;2018-06-20 14:00:00
"Mali Lošinj";23,7;2018-06-20 14:00:00
"Mljet-otvoreno more";24,7;2018-06-20 14:00:00
"Mljet-Veliko jezero";25,8;2018-06-20 14:00:00
"Mljet-Malo jezero";26,3;2018-06-20 14:00:00
"Pula";NA;2018-06-20 14:00:00
"Rab";22;2018-06-20 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-06-20 14:00:00
"Split";NA;2018-06-20 14:00:00
"Šibenik";22;2018-06-20 14:00:00
"Zadar";24,2;2018-06-20 14:00:00
"Postaja \ Termin mjerenja (h)";17;2018-06-20 16:00:00
"Božava";NA;2018-06-20 16:00:00
"Crikvenica";23,3;2018-06-20 16:00:00
"Dubrovnik";24,5;2018-06-20 16:00:00
"Hvar";NA;2018-06-20 16:00:00
"Komiža";NA;2018-06-20 16:00:00
"Krk";NA;2018-06-20 16:00:00
"Lastovo";NA;2018-06-20 16:00:00
"Malinska";23,1;2018-06-20 16:00:00
"Mali Lošinj";24;2018-06-20 16:00:00
"Mljet-otvoreno more";24,5;2018-06-20 16:00:00
"Mljet-Veliko jezero";26,1;2018-06-20 16:00:00
"Mljet-Malo jezero";26,4;2018-06-20 16:00:00
"Pula";NA;2018-06-20 16:00:00
"Rab";NA;2018-06-20 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-06-20 16:00:00
"Split";NA;2018-06-20 16:00:00
"Šibenik";NA;2018-06-20 16:00:00
"Zadar";24,3;2018-06-20 16:00:00
