"grad";"temp";"vrijeme"
"Mljet-otvoreno more";15,6;2017-12-17 10:00:00
"Mljet-Veliko jezero";13,1;2017-12-17 10:00:00
"Mljet-Malo jezero";12,1;2017-12-17 10:00:00
"Pula";NA;2017-12-17 10:00:00
"Rab";NA;2017-12-17 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-17 10:00:00
"Split";NA;2017-12-17 10:00:00
"Šibenik";NA;2017-12-17 10:00:00
"Zadar";11,7;2017-12-17 10:00:00
"Postaja \ Termin mjerenja (h)";13;2017-12-17 13:00:00
"Božava";13;2017-12-17 13:00:00
"Crikvenica";10,9;2017-12-17 13:00:00
"Dubrovnik";15,6;2017-12-17 13:00:00
"Hvar";16;2017-12-17 13:00:00
"Komiža";15;2017-12-17 13:00:00
"Krk";14;2017-12-17 13:00:00
"Lastovo";NA;2017-12-17 13:00:00
"Malinska";12,9;2017-12-17 13:00:00
"Mali Lošinj";14,2;2017-12-17 13:00:00
"Mljet-otvoreno more";15,7;2017-12-17 13:00:00
"Mljet-Veliko jezero";13;2017-12-17 13:00:00
"Mljet-Malo jezero";12,1;2017-12-17 13:00:00
"Pula";NA;2017-12-17 13:00:00
"Rab";NA;2017-12-17 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-17 13:00:00
"Split";14;2017-12-17 13:00:00
"Šibenik";NA;2017-12-17 13:00:00
"Zadar";11,9;2017-12-17 13:00:00
"Postaja \ Termin mjerenja (h)";14;2017-12-17 14:00:00
"Božava";NA;2017-12-17 14:00:00
"Crikvenica";11,2;2017-12-17 14:00:00
"Dubrovnik";15,7;2017-12-17 14:00:00
"Hvar";16;2017-12-17 14:00:00
"Komiža";15;2017-12-17 14:00:00
"Krk";NA;2017-12-17 14:00:00
"Lastovo";15;2017-12-17 14:00:00
"Malinska";12,9;2017-12-17 14:00:00
"Mali Lošinj";14,2;2017-12-17 14:00:00
"Mljet-otvoreno more";15,7;2017-12-17 14:00:00
"Mljet-Veliko jezero";13;2017-12-17 14:00:00
"Mljet-Malo jezero";12,1;2017-12-17 14:00:00
"Pula";NA;2017-12-17 14:00:00
"Rab";12;2017-12-17 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-17 14:00:00
"Split";NA;2017-12-17 14:00:00
"Šibenik";14;2017-12-17 14:00:00
"Zadar";11,8;2017-12-17 14:00:00
"Postaja \ Termin mjerenja (h)";16;2017-12-17 16:00:00
"Božava";NA;2017-12-17 16:00:00
"Crikvenica";11,7;2017-12-17 16:00:00
"Dubrovnik";15,5;2017-12-17 16:00:00
"Hvar";NA;2017-12-17 16:00:00
"Komiža";NA;2017-12-17 16:00:00
"Krk";NA;2017-12-17 16:00:00
"Lastovo";NA;2017-12-17 16:00:00
"Malinska";12,9;2017-12-17 16:00:00
"Mali Lošinj";14,1;2017-12-17 16:00:00
"Mljet-otvoreno more";15,7;2017-12-17 16:00:00
"Mljet-Veliko jezero";13;2017-12-17 16:00:00
"Mljet-Malo jezero";12,1;2017-12-17 16:00:00
"Pula";NA;2017-12-17 16:00:00
"Rab";NA;2017-12-17 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-17 16:00:00
"Split";NA;2017-12-17 16:00:00
"Šibenik";NA;2017-12-17 16:00:00
"Zadar";11,8;2017-12-17 16:00:00
